State,District,Year,Crop,Season,Yield,Soil_Mois,Soil_Temp
Karnataka,Bijapur,2017,Groundnut,Rabi,2.16,74,23.13
Karnataka,Bijapur,2017,Horse_Gram,Kharif,0.54,65,23.57
Karnataka,Bijapur,2017,Horse_Gram,Rabi,0.53,63,25.93
Karnataka,Bijapur,2017,Jowar,Kharif,1.51,67,23.57
Karnataka,Bijapur,2017,Jowar,Rabi,0.96,66,24.04
Karnataka,Bijapur,2017,Maize,Kharif,3.7,66,25.82
Karnataka,Bijapur,2017,Maize,Rabi,3.25,73,24.58
Karnataka,Bijapur,2017,Moong_Green_Gram,Kharif,0.12,65,25.03
Karnataka,Bijapur,2017,Moong_Green_Gram,Rabi,0.26,74,23.13
Karnataka,Bijapur,2017,Onion,Kharif,11.71,67,25.03
Karnataka,Bijapur,2017,Onion,Rabi,13.74,63,25.93
Karnataka,Bijapur,2017,Potato,Kharif,7.16,70,24.15
Karnataka,Bijapur,2017,Potato,Rabi,15.87,66,24.04
Karnataka,Bijapur,2017,Ragi,Kharif,1.45,66,25.82
Karnataka,Bijapur,2017,Ragi,Rabi,1.42,73,24.58
Karnataka,Bijapur,2017,Rice,Kharif,2.87,65,25.03
Karnataka,Bijapur,2017,Rice,Rabi,2.57,74,23.13
Karnataka,Bijapur,2017,Sesamum,Kharif,0.75,67,23.57
Karnataka,Bijapur,2017,Sesamum,Rabi,1.56,63,25.93
Karnataka,Bijapur,2017,Soyabean,Kharif,1.08,66,25.82
Karnataka,Bijapur,2017,Soyabean,Rabi,1.55,66,24.04
Karnataka,Bijapur,2017,Sunflower,Kharif,0.91,70,24.15
Karnataka,Bijapur,2017,Sunflower,Rabi,0.43,73,24.58
Karnataka,Bijapur,2017,Urad,Kharif,0.09,70,23.57
Karnataka,Bijapur,2017,Urad,Rabi,0.5,74,23.13
Karnataka,Bijapur,2018,Arhar_Tur,Kharif,0.32,66,24.15
Karnataka,Bijapur,2018,Arhar_Tur,Rabi,0.28,63,25.93
Karnataka,Bijapur,2018,Bajra,Kharif,0.75,65,23.57
Karnataka,Bijapur,2018,Bajra,Rabi,0.16,66,24.04
Karnataka,Bijapur,2018,Castor_Seed,Kharif,0.71,67,25.03
Karnataka,Bijapur,2018,Castor_Seed,Rabi,1.75,73,24.58
Karnataka,Bijapur,2018,Cotton,Kharif,1.72,67,24.15
Karnataka,Bijapur,2018,Cotton,Rabi,0.48,74,23.13
Karnataka,Bijapur,2018,Cowpea,Kharif,0.42,70,25.82
Karnataka,Bijapur,2018,Cowpea,Rabi,0.28,63,25.93
Karnataka,Bijapur,2018,Dry_Chillies,Kharif,3.12,66,25.82
Karnataka,Bijapur,2018,Dry_Chillies,Rabi,2.1,66,24.04
Karnataka,Bijapur,2018,Groundnut,Kharif,0.53,70,24.15
Karnataka,Bijapur,2018,Groundnut,Rabi,2.16,73,24.58
Karnataka,Bijapur,2018,Horse_Gram,Kharif,0.32,66,25.82
Karnataka,Bijapur,2018,Horse_Gram,Rabi,0.53,74,23.13
Karnataka,Bijapur,2018,Jowar,Kharif,1.51,67,25.82
Karnataka,Bijapur,2018,Jowar,Rabi,0.65,63,25.93
Karnataka,Bijapur,2018,Maize,Kharif,2.6,70,24.15
Karnataka,Bijapur,2018,Maize,Rabi,1.91,66,24.04
Karnataka,Bijapur,2018,Moong_Green_Gram,Kharif,0.13,66,24.15
Karnataka,Bijapur,2018,Moong_Green_Gram,Rabi,0.26,73,24.58
Karnataka,Bijapur,2018,Onion,Kharif,11.41,67,23.57
Karnataka,Bijapur,2018,Onion,Rabi,12.6,74,23.13
Karnataka,Bijapur,2018,Potato,Kharif,7.92,70,24.15
Karnataka,Bijapur,2018,Potato,Rabi,15.87,63,25.93
Karnataka,Bijapur,2018,Ragi,Kharif,1.2,66,25.03
Karnataka,Bijapur,2018,Ragi,Rabi,1.42,66,24.04
Karnataka,Bijapur,2018,Rice,Kharif,2.85,65,25.03
Karnataka,Bijapur,2018,Rice,Rabi,2.57,73,24.58
Karnataka,Bijapur,2018,Sesamum,Kharif,0.64,67,24.15
Karnataka,Bijapur,2018,Sesamum,Rabi,1.27,74,23.13
Karnataka,Bijapur,2018,Soyabean,Kharif,0.97,66,25.82
Karnataka,Bijapur,2018,Soyabean,Rabi,1.35,63,25.93
Karnataka,Bijapur,2018,Sunflower,Kharif,0.59,70,25.03
Karnataka,Bijapur,2018,Sunflower,Rabi,0.32,66,24.04
Karnataka,Bijapur,2018,Urad,Kharif,0.16,70,25.03
Karnataka,Bijapur,2018,Urad,Rabi,0.5,73,24.58
Karnataka,Bijapur,2019,Arhar_Tur,Kharif,0.44,70,24.15
Karnataka,Bijapur,2019,Arhar_Tur,Rabi,0.11,74,23.13
Karnataka,Bijapur,2019,Bajra,Kharif,0.63,66,25.03
Karnataka,Bijapur,2019,Bajra,Rabi,0.2,63,25.93
Karnataka,Bijapur,2019,Castor_Seed,Kharif,0.95,66,23.57
Karnataka,Bijapur,2019,Castor_Seed,Rabi,1.94,66,24.04
Karnataka,Bijapur,2019,Cotton,Kharif,2.05,67,24.15
Karnataka,Bijapur,2019,Cotton,Rabi,0.72,73,24.58
Karnataka,Bijapur,2019,Cowpea,Kharif,0.28,70,23.57
Karnataka,Bijapur,2019,Cowpea,Rabi,0.49,74,23.13
Karnataka,Bijapur,2019,Dry_Chillies,Kharif,8.81,65,25.82
Karnataka,Bijapur,2019,Dry_Chillies,Rabi,2.1,63,25.93
Karnataka,Bijapur,2019,Groundnut,Kharif,0.51,65,23.57
Karnataka,Bijapur,2019,Groundnut,Rabi,2.16,66,24.04
Karnataka,Bijapur,2019,Horse_Gram,Kharif,0.47,67,24.15
Karnataka,Bijapur,2019,Horse_Gram,Rabi,0.7,73,24.58
Karnataka,Bijapur,2019,Jowar,Kharif,1.32,66,24.15
Karnataka,Bijapur,2019,Jowar,Rabi,0.69,74,23.13
Karnataka,Bijapur,2019,Maize,Kharif,2.63,65,24.15
Karnataka,Bijapur,2019,Maize,Rabi,2.45,63,25.93
Karnataka,Bijapur,2019,Moong_Green_Gram,Kharif,0.12,70,25.82
Karnataka,Bijapur,2019,Moong_Green_Gram,Rabi,0.26,66,24.04
Karnataka,Bijapur,2019,Onion,Kharif,8.48,65,24.15
Karnataka,Bijapur,2019,Onion,Rabi,13.84,73,24.58
Karnataka,Bijapur,2019,Potato,Kharif,7,70,24.15
Karnataka,Bijapur,2019,Potato,Rabi,15.5,74,23.13
Karnataka,Bijapur,2019,Ragi,Kharif,1.75,70,25.03
Karnataka,Bijapur,2019,Ragi,Rabi,1.42,63,25.93
Karnataka,Bijapur,2019,Rice,Kharif,3.2,65,25.03
Karnataka,Bijapur,2019,Rice,Rabi,2.57,66,24.04
Karnataka,Bijapur,2019,Sesamum,Kharif,0.53,65,24.15
Karnataka,Bijapur,2019,Sesamum,Rabi,1.49,73,24.58
Karnataka,Bijapur,2019,Soyabean,Kharif,1.13,65,25.03
Karnataka,Bijapur,2019,Soyabean,Rabi,1.35,74,23.13
Karnataka,Bijapur,2019,Sunflower,Kharif,0.51,67,25.82
Karnataka,Bijapur,2019,Sunflower,Rabi,0.49,63,25.93
Karnataka,Bijapur,2019,Urad,Kharif,0.15,67,23.57
Karnataka,Bijapur,2019,Urad,Rabi,0.4,66,24.04
Karnataka,Bijapur,2020,Arhar_Tur,Kharif,0.43,65,25.82
Karnataka,Bijapur,2020,Arhar_Tur,Rabi,0.16,73,24.58
Karnataka,Bijapur,2020,Bajra,Kharif,1,67,23.57
Karnataka,Bijapur,2020,Bajra,Rabi,0.14,74,23.13
Karnataka,Bijapur,2020,Castor_Seed,Kharif,0.88,65,25.82
Karnataka,Bijapur,2020,Castor_Seed,Rabi,2.09,63,25.93
Karnataka,Bijapur,2020,Cotton,Kharif,2.12,66,25.82
Karnataka,Bijapur,2020,Cotton,Rabi,0.59,66,24.04
Karnataka,Bijapur,2020,Cowpea,Kharif,0.33,65,25.82
Karnataka,Bijapur,2020,Cowpea,Rabi,0.69,73,24.58
Karnataka,Bijapur,2020,Dry_Chillies,Kharif,2.4,67,25.82
Karnataka,Bijapur,2020,Dry_Chillies,Rabi,2.1,74,23.13
Karnataka,Bijapur,2020,Groundnut,Kharif,0.55,65,25.82
Karnataka,Bijapur,2020,Groundnut,Rabi,2.16,63,25.93
Karnataka,Bijapur,2020,Horse_Gram,Kharif,0.51,66,25.82
Karnataka,Bijapur,2020,Horse_Gram,Rabi,0.67,66,24.04
Karnataka,Bijapur,2020,Jowar,Kharif,2,70,23.57
Karnataka,Bijapur,2020,Jowar,Rabi,0.73,73,24.58
Karnataka,Bijapur,2020,Maize,Kharif,3.58,65,25.82
Karnataka,Bijapur,2020,Maize,Rabi,3.01,74,23.13
Karnataka,Bijapur,2020,Moong_Green_Gram,Kharif,0.22,67,23.57
Karnataka,Bijapur,2020,Moong_Green_Gram,Rabi,0.29,63,25.93
Karnataka,Bijapur,2020,Onion,Kharif,4.56,67,25.82
Karnataka,Bijapur,2020,Onion,Rabi,14.5,66,24.04
Karnataka,Bijapur,2020,Potato,Kharif,6.75,70,24.15
Karnataka,Bijapur,2020,Potato,Rabi,19,73,24.58
Karnataka,Bijapur,2020,Ragi,Kharif,1.77,65,25.03
Karnataka,Bijapur,2020,Ragi,Rabi,1.54,74,23.13
Karnataka,Bijapur,2020,Rice,Kharif,3.3,70,25.82
Karnataka,Bijapur,2020,Rice,Rabi,2.57,63,25.93
Karnataka,Bijapur,2020,Sesamum,Kharif,0.92,67,25.82
Karnataka,Bijapur,2020,Sesamum,Rabi,1.57,66,24.04
Karnataka,Bijapur,2020,Soyabean,Kharif,1.21,65,23.57
Karnataka,Bijapur,2020,Soyabean,Rabi,1.7,73,24.58
Karnataka,Bijapur,2020,Sunflower,Kharif,0.93,65,23.57
Karnataka,Bijapur,2020,Sunflower,Rabi,0.92,74,23.13
Karnataka,Bijapur,2020,Urad,Kharif,0.29,70,23.57
Karnataka,Bijapur,2020,Urad,Rabi,0.5,63,25.93
Karnataka,Bijapur,2021,Arhar_Tur,Kharif,0.42,66,25.82
Karnataka,Bijapur,2021,Arhar_Tur,Rabi,0.27,66,24.04
Karnataka,Bijapur,2021,Bajra,Kharif,0.96,67,25.82
Karnataka,Bijapur,2021,Bajra,Rabi,0.17,73,24.58
Karnataka,Bijapur,2021,Castor_Seed,Kharif,0.89,66,23.57
Karnataka,Bijapur,2021,Castor_Seed,Rabi,2.47,74,23.13
Karnataka,Bijapur,2021,Cotton,Kharif,2.83,65,24.15
Karnataka,Bijapur,2021,Cotton,Rabi,0.8,63,25.93
Karnataka,Bijapur,2021,Cowpea,Kharif,0.35,70,23.57
Karnataka,Bijapur,2021,Cowpea,Rabi,0.64,66,24.04
Karnataka,Bijapur,2021,Dry_Chillies,Kharif,3,67,25.82
Karnataka,Bijapur,2021,Dry_Chillies,Rabi,2.1,73,24.58
Karnataka,Bijapur,2021,Groundnut,Kharif,0.75,66,24.15
Karnataka,Bijapur,2021,Groundnut,Rabi,2.16,74,23.13
Karnataka,Bijapur,2021,Horse_Gram,Kharif,0.66,65,25.82
Karnataka,Bijapur,2021,Horse_Gram,Rabi,0.6,63,25.93
Karnataka,Bijapur,2021,Jowar,Kharif,1.51,70,24.15
Karnataka,Bijapur,2021,Jowar,Rabi,0.76,66,24.04
Karnataka,Bijapur,2021,Maize,Kharif,3.19,70,23.57
Karnataka,Bijapur,2021,Maize,Rabi,3.01,73,24.58
Karnataka,Bijapur,2021,Moong_Green_Gram,Kharif,0.23,66,25.03
Karnataka,Bijapur,2021,Moong_Green_Gram,Rabi,0.31,74,23.13
Karnataka,Bijapur,2021,Onion,Kharif,7.15,70,23.57
Karnataka,Bijapur,2021,Onion,Rabi,11.93,63,25.93
Karnataka,Bijapur,2021,Potato,Kharif,6.73,66,23.57
Karnataka,Bijapur,2021,Potato,Rabi,14.23,66,24.04
Karnataka,Bijapur,2021,Ragi,Kharif,1.32,65,23.57
Karnataka,Bijapur,2021,Ragi,Rabi,1.35,73,24.58
Karnataka,Bijapur,2021,Rice,Kharif,3.1,67,25.82
Karnataka,Bijapur,2021,Rice,Rabi,2.57,74,23.13
Karnataka,Bijapur,2021,Sesamum,Kharif,2.76,67,25.82
Karnataka,Bijapur,2021,Sesamum,Rabi,2.55,63,25.93
Karnataka,Bijapur,2021,Soyabean,Kharif,1.15,67,23.57
Karnataka,Bijapur,2021,Soyabean,Rabi,1.56,66,24.04
Karnataka,Bijapur,2021,Sunflower,Kharif,0.99,66,25.82
Karnataka,Bijapur,2021,Sunflower,Rabi,0.93,73,24.58
Karnataka,Bijapur,2021,Urad,Kharif,0.3,66,25.03
Karnataka,Bijapur,2021,Urad,Rabi,0.52,74,23.13
Karnataka,Bijapur,2022,Arhar_Tur,Kharif,0.68,65,25.03
Karnataka,Bijapur,2022,Arhar_Tur,Rabi,0.28,63,25.93
Karnataka,Bijapur,2022,Bajra,Kharif,1.15,70,25.03
Karnataka,Bijapur,2022,Bajra,Rabi,0.18,66,24.04
Karnataka,Bijapur,2022,Castor_Seed,Kharif,0.67,66,25.82
Karnataka,Bijapur,2022,Castor_Seed,Rabi,2.39,73,24.58
Karnataka,Bijapur,2022,Cotton,Kharif,2.97,67,25.82
Karnataka,Bijapur,2022,Cotton,Rabi,0.9,74,23.13
Karnataka,Bijapur,2022,Cowpea,Kharif,0.37,65,25.03
Karnataka,Bijapur,2022,Cowpea,Rabi,0.58,63,25.93
Karnataka,Bijapur,2022,Dry_Chillies,Kharif,3.43,70,23.57
Karnataka,Bijapur,2022,Dry_Chillies,Rabi,2.1,66,24.04
Karnataka,Bijapur,2022,Groundnut,Kharif,0.65,70,25.03
Karnataka,Bijapur,2022,Groundnut,Rabi,2.18,73,24.58
Karnataka,Bijapur,2022,Horse_Gram,Kharif,0.53,67,25.82
Karnataka,Bijapur,2022,Horse_Gram,Rabi,0.62,74,23.13
Karnataka,Bijapur,2022,Jowar,Kharif,1.59,66,24.15
Karnataka,Bijapur,2022,Jowar,Rabi,0.95,63,25.93
Karnataka,Bijapur,2022,Maize,Kharif,3.83,65,23.57
Karnataka,Bijapur,2022,Maize,Rabi,3.26,66,24.04
Karnataka,Bijapur,2022,Moong_Green_Gram,Kharif,0.22,70,25.82
Karnataka,Bijapur,2022,Moong_Green_Gram,Rabi,0.31,73,24.58
Karnataka,Bijapur,2022,Onion,Kharif,8.17,70,25.82
Karnataka,Bijapur,2022,Onion,Rabi,15.35,74,23.13
Karnataka,Bijapur,2022,Potato,Kharif,4.79,66,25.03
Karnataka,Bijapur,2022,Potato,Rabi,17.47,63,25.93
Karnataka,Bijapur,2022,Ragi,Kharif,1.43,70,25.03
Karnataka,Bijapur,2022,Ragi,Rabi,1.36,66,24.04
Karnataka,Bijapur,2022,Rice,Kharif,3.32,66,25.03
Karnataka,Bijapur,2022,Rice,Rabi,2.71,73,24.58
Karnataka,Bijapur,2022,Sesamum,Kharif,0.66,66,25.82
Karnataka,Bijapur,2022,Sesamum,Rabi,1.55,74,23.13
Karnataka,Bijapur,2022,Soyabean,Kharif,1.18,67,25.03
Karnataka,Bijapur,2022,Soyabean,Rabi,1.49,63,25.93
Karnataka,Bijapur,2022,Sunflower,Kharif,0.81,70,25.03
Karnataka,Bijapur,2022,Sunflower,Rabi,0.71,66,24.04
Karnataka,Bijapur,2022,Urad,Kharif,0.38,67,24.15
Karnataka,Bijapur,2022,Urad,Rabi,0.5,73,24.58
Karnataka,Chamarajanagar,2015,Arhar_Tur,Kharif,0.26,66,24.15
Karnataka,Chamarajanagar,2015,Arhar_Tur,Rabi,0.27,74,23.13
Karnataka,Chamarajanagar,2015,Bajra,Kharif,1.27,65,25.82
Karnataka,Chamarajanagar,2015,Bajra,Rabi,0.1,63,25.93
Karnataka,Chamarajanagar,2015,Castor_Seed,Kharif,0.27,67,24.15
Karnataka,Chamarajanagar,2015,Castor_Seed,Rabi,1.18,66,24.04
Karnataka,Chamarajanagar,2015,Cotton,Kharif,1.05,65,25.03
Karnataka,Chamarajanagar,2015,Cotton,Rabi,0.77,73,24.58
Karnataka,Chamarajanagar,2015,Cowpea,Kharif,0.29,65,25.82
Karnataka,Chamarajanagar,2015,Cowpea,Rabi,0.44,74,23.13
Karnataka,Chamarajanagar,2015,Dry_Chillies,Kharif,0.87,66,25.03
Karnataka,Chamarajanagar,2015,Dry_Chillies,Rabi,2.02,63,25.93
Karnataka,Chamarajanagar,2015,Groundnut,Kharif,0.78,67,24.15
Karnataka,Chamarajanagar,2015,Groundnut,Rabi,2.16,66,24.04
Karnataka,Chamarajanagar,2015,Horse_Gram,Kharif,0.71,70,24.15
Karnataka,Chamarajanagar,2015,Horse_Gram,Rabi,0.53,73,24.58
Karnataka,Chamarajanagar,2015,Jowar,Kharif,0.63,65,25.82
Karnataka,Chamarajanagar,2015,Jowar,Rabi,0.99,74,23.13
Karnataka,Chamarajanagar,2015,Maize,Kharif,4.14,65,25.82
Karnataka,Chamarajanagar,2015,Maize,Rabi,3.18,63,25.93
Karnataka,Chamarajanagar,2015,Moong_Green_Gram,Kharif,0.22,65,24.15
Karnataka,Chamarajanagar,2015,Moong_Green_Gram,Rabi,0.3,66,24.04
Karnataka,Chamarajanagar,2015,Onion,Kharif,4.37,66,25.82
Karnataka,Chamarajanagar,2015,Onion,Rabi,12.52,73,24.58
Karnataka,Chamarajanagar,2015,Potato,Kharif,4.01,67,25.82
Karnataka,Chamarajanagar,2015,Potato,Rabi,15.07,74,23.13
Karnataka,Chamarajanagar,2015,Ragi,Kharif,1.8,65,25.03
Karnataka,Chamarajanagar,2015,Ragi,Rabi,1.69,63,25.93
Karnataka,Chamarajanagar,2015,Rice,Kharif,3.6,65,23.57
Karnataka,Chamarajanagar,2015,Rice,Rabi,2.43,66,24.04
Karnataka,Chamarajanagar,2015,Sesamum,Kharif,0.21,65,25.82
Karnataka,Chamarajanagar,2015,Sesamum,Rabi,1.19,73,24.58
Karnataka,Chamarajanagar,2015,Soyabean,Kharif,1.08,66,25.82
Karnataka,Chamarajanagar,2015,Soyabean,Rabi,1.39,74,23.13
Karnataka,Chamarajanagar,2015,Sunflower,Kharif,0.31,65,25.03
Karnataka,Chamarajanagar,2015,Sunflower,Rabi,0.33,63,25.93
Karnataka,Chamarajanagar,2015,Urad,Kharif,0.2,67,23.57
Karnataka,Chamarajanagar,2015,Urad,Rabi,0.38,66,24.04
Karnataka,Chamarajanagar,2016,Arhar_Tur,Kharif,0.08,66,23.57
Karnataka,Chamarajanagar,2016,Arhar_Tur,Rabi,0.17,73,24.58
Karnataka,Chamarajanagar,2016,Bajra,Kharif,0.68,70,24.15
Karnataka,Chamarajanagar,2016,Bajra,Rabi,0.14,74,23.13
Karnataka,Chamarajanagar,2016,Castor_Seed,Kharif,0.12,67,23.57
Karnataka,Chamarajanagar,2016,Castor_Seed,Rabi,0.59,63,25.93
Karnataka,Chamarajanagar,2016,Cotton,Kharif,0.26,65,23.57
Karnataka,Chamarajanagar,2016,Cotton,Rabi,0.77,66,24.04
Karnataka,Chamarajanagar,2016,Cowpea,Kharif,0.77,66,24.15
Karnataka,Chamarajanagar,2016,Cowpea,Rabi,0.48,73,24.58
Karnataka,Chamarajanagar,2016,Dry_Chillies,Kharif,2.01,66,24.15
Karnataka,Chamarajanagar,2016,Dry_Chillies,Rabi,2.14,74,23.13
Karnataka,Chamarajanagar,2016,Groundnut,Kharif,0.21,66,23.57
Karnataka,Chamarajanagar,2016,Groundnut,Rabi,2.16,63,25.93
Karnataka,Chamarajanagar,2016,Horse_Gram,Kharif,0.62,67,24.15
Karnataka,Chamarajanagar,2016,Horse_Gram,Rabi,0.02,66,24.04
Karnataka,Chamarajanagar,2016,Jowar,Kharif,0.72,66,24.15
Karnataka,Chamarajanagar,2016,Jowar,Rabi,0.99,73,24.58
Karnataka,Chamarajanagar,2016,Maize,Kharif,1.45,65,25.82
Karnataka,Chamarajanagar,2016,Maize,Rabi,2.27,74,23.13
Karnataka,Chamarajanagar,2016,Moong_Green_Gram,Kharif,0.19,67,24.15
Karnataka,Chamarajanagar,2016,Moong_Green_Gram,Rabi,0.07,63,25.93
Karnataka,Chamarajanagar,2016,Onion,Kharif,9.39,65,23.57
Karnataka,Chamarajanagar,2016,Onion,Rabi,7.49,66,24.04
Karnataka,Chamarajanagar,2016,Potato,Kharif,10.82,67,25.82
Karnataka,Chamarajanagar,2016,Potato,Rabi,13.83,73,24.58
Karnataka,Chamarajanagar,2016,Ragi,Kharif,0.63,67,23.57
Karnataka,Chamarajanagar,2016,Ragi,Rabi,1.33,74,23.13
Karnataka,Chamarajanagar,2016,Rice,Kharif,2.2,67,25.03
Karnataka,Chamarajanagar,2016,Rice,Rabi,1.47,63,25.93
Karnataka,Chamarajanagar,2016,Sesamum,Kharif,0.23,65,24.15
Karnataka,Chamarajanagar,2016,Sesamum,Rabi,1.14,66,24.04
Karnataka,Chamarajanagar,2016,Soyabean,Kharif,1.08,70,25.03
Karnataka,Chamarajanagar,2016,Soyabean,Rabi,1.36,73,24.58
Karnataka,Chamarajanagar,2016,Sunflower,Kharif,0.33,66,25.03
Karnataka,Chamarajanagar,2016,Sunflower,Rabi,0.22,74,23.13
Karnataka,Chamarajanagar,2016,Urad,Kharif,0.11,65,24.15
Karnataka,Chamarajanagar,2016,Urad,Rabi,0.5,63,25.93
Karnataka,Chamarajanagar,2017,Arhar_Tur,Kharif,0.96,65,25.03
Karnataka,Chamarajanagar,2017,Arhar_Tur,Rabi,0.12,66,24.04
Karnataka,Chamarajanagar,2017,Bajra,Kharif,1.75,70,25.82
Karnataka,Chamarajanagar,2017,Bajra,Rabi,0.13,73,24.58
Karnataka,Chamarajanagar,2017,Castor_Seed,Kharif,0.62,65,23.57
Karnataka,Chamarajanagar,2017,Castor_Seed,Rabi,1.89,74,23.13
Karnataka,Chamarajanagar,2017,Cotton,Kharif,2.22,65,25.82
Karnataka,Chamarajanagar,2017,Cotton,Rabi,0.77,63,25.93
Karnataka,Chamarajanagar,2017,Cowpea,Kharif,0.41,65,25.03
Karnataka,Chamarajanagar,2017,Cowpea,Rabi,0.45,66,24.04
Karnataka,Chamarajanagar,2017,Dry_Chillies,Kharif,1.88,70,25.03
Karnataka,Chamarajanagar,2017,Dry_Chillies,Rabi,2.01,73,24.58
Karnataka,Chamarajanagar,2017,Groundnut,Kharif,1.22,66,23.57
Karnataka,Chamarajanagar,2017,Groundnut,Rabi,2.16,74,23.13
Karnataka,Chamarajanagar,2017,Horse_Gram,Kharif,0.8,70,25.82
Karnataka,Chamarajanagar,2017,Horse_Gram,Rabi,0.69,63,25.93
Karnataka,Chamarajanagar,2017,Jowar,Kharif,0.8,67,25.82
Karnataka,Chamarajanagar,2017,Jowar,Rabi,1.13,66,24.04
Karnataka,Chamarajanagar,2017,Maize,Kharif,5.12,66,23.57
Karnataka,Chamarajanagar,2017,Maize,Rabi,4.4,73,24.58
Karnataka,Chamarajanagar,2017,Moong_Green_Gram,Kharif,0.14,66,23.57
Karnataka,Chamarajanagar,2017,Moong_Green_Gram,Rabi,0.26,74,23.13
Karnataka,Chamarajanagar,2017,Onion,Kharif,14.2,70,25.82
Karnataka,Chamarajanagar,2017,Onion,Rabi,9.56,63,25.93
Karnataka,Chamarajanagar,2017,Potato,Kharif,11.04,67,25.82
Karnataka,Chamarajanagar,2017,Potato,Rabi,18.72,66,24.04
Karnataka,Chamarajanagar,2017,Ragi,Kharif,2.41,67,25.82
Karnataka,Chamarajanagar,2017,Ragi,Rabi,2.96,73,24.58
Karnataka,Chamarajanagar,2017,Rice,Kharif,3.71,66,25.82
Karnataka,Chamarajanagar,2017,Rice,Rabi,4.14,74,23.13
Karnataka,Chamarajanagar,2017,Sesamum,Kharif,0.51,65,25.82
Karnataka,Chamarajanagar,2017,Sesamum,Rabi,1.45,63,25.93
Karnataka,Chamarajanagar,2017,Soyabean,Kharif,1.08,67,25.03
Karnataka,Chamarajanagar,2017,Soyabean,Rabi,1.32,66,24.04
Karnataka,Chamarajanagar,2017,Sunflower,Kharif,0.73,65,23.57
Karnataka,Chamarajanagar,2017,Sunflower,Rabi,0.79,73,24.58
Karnataka,Chamarajanagar,2017,Urad,Kharif,0.2,70,25.03
Karnataka,Chamarajanagar,2017,Urad,Rabi,0.5,74,23.13
Karnataka,Chamarajanagar,2018,Arhar_Tur,Kharif,0.46,67,24.15
Karnataka,Chamarajanagar,2018,Arhar_Tur,Rabi,0.17,63,25.93
Karnataka,Chamarajanagar,2018,Bajra,Kharif,2.04,70,23.57
Karnataka,Chamarajanagar,2018,Bajra,Rabi,0.19,66,24.04
Karnataka,Chamarajanagar,2018,Castor_Seed,Kharif,0.57,70,25.03
Karnataka,Chamarajanagar,2018,Castor_Seed,Rabi,1.32,73,24.58
Karnataka,Chamarajanagar,2018,Cotton,Kharif,1.2,67,25.03
Karnataka,Chamarajanagar,2018,Cotton,Rabi,0.77,74,23.13
Karnataka,Chamarajanagar,2018,Cowpea,Kharif,0.39,66,24.15
Karnataka,Chamarajanagar,2018,Cowpea,Rabi,0.28,63,25.93
Karnataka,Chamarajanagar,2018,Dry_Chillies,Kharif,1.52,67,24.15
Karnataka,Chamarajanagar,2018,Dry_Chillies,Rabi,2.1,66,24.04
Karnataka,Chamarajanagar,2018,Groundnut,Kharif,1.17,70,25.03
Karnataka,Chamarajanagar,2018,Groundnut,Rabi,2.16,73,24.58
Karnataka,Chamarajanagar,2018,Horse_Gram,Kharif,0.47,65,24.15
Karnataka,Chamarajanagar,2018,Horse_Gram,Rabi,0.55,74,23.13
Karnataka,Chamarajanagar,2018,Jowar,Kharif,1.01,66,25.82
Karnataka,Chamarajanagar,2018,Jowar,Rabi,0.99,63,25.93
Karnataka,Chamarajanagar,2018,Maize,Kharif,3.4,65,24.15
Karnataka,Chamarajanagar,2018,Maize,Rabi,3.85,66,24.04
Karnataka,Chamarajanagar,2018,Moong_Green_Gram,Kharif,0.26,65,24.15
Karnataka,Chamarajanagar,2018,Moong_Green_Gram,Rabi,0.26,73,24.58
Karnataka,Chamarajanagar,2018,Onion,Kharif,9.9,65,25.82
Karnataka,Chamarajanagar,2018,Onion,Rabi,9.87,74,23.13
Karnataka,Chamarajanagar,2018,Potato,Kharif,12.4,66,24.15
Karnataka,Chamarajanagar,2018,Potato,Rabi,15.17,63,25.93
Karnataka,Chamarajanagar,2018,Ragi,Kharif,1.53,66,25.82
Karnataka,Chamarajanagar,2018,Ragi,Rabi,1.39,66,24.04
Karnataka,Chamarajanagar,2018,Rice,Kharif,3.56,65,25.82
Karnataka,Chamarajanagar,2018,Rice,Rabi,3.45,73,24.58
Karnataka,Chamarajanagar,2018,Sesamum,Kharif,0.63,70,25.82
Karnataka,Chamarajanagar,2018,Sesamum,Rabi,1.3,74,23.13
Karnataka,Chamarajanagar,2018,Soyabean,Kharif,0.98,67,23.57
Karnataka,Chamarajanagar,2018,Soyabean,Rabi,1.38,63,25.93
Karnataka,Chamarajanagar,2018,Sunflower,Kharif,0.97,67,25.03
Karnataka,Chamarajanagar,2018,Sunflower,Rabi,0.52,66,24.04
Karnataka,Chamarajanagar,2018,Urad,Kharif,0.29,65,24.15
Karnataka,Chamarajanagar,2018,Urad,Rabi,0.5,73,24.58
Karnataka,Chamarajanagar,2019,Arhar_Tur,Kharif,0.74,67,25.03
Karnataka,Chamarajanagar,2019,Arhar_Tur,Rabi,0.27,74,23.13
Karnataka,Chamarajanagar,2019,Bajra,Kharif,2.31,70,25.82
Karnataka,Chamarajanagar,2019,Bajra,Rabi,0.14,63,25.93
Karnataka,Chamarajanagar,2019,Castor_Seed,Kharif,0.92,65,25.82
Karnataka,Chamarajanagar,2019,Castor_Seed,Rabi,1.5,66,24.04
Karnataka,Chamarajanagar,2019,Cotton,Kharif,1.27,67,23.57
